File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
lib/javame/src/org/apache/thrift/TProcessor.java,1,32,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11059.875000,F
lib/java/test/org/apache/thrift/transport/TestAutoExpandingBufferReadTransport.java,1,50,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,7078.320000,F
lib/java/src/org/apache/thrift/transport/TMemoryBuffer.java,1,102,2,1,1,1,1,1,1.0,0,0,0.0,14,14,0.0,353916,3469.764706,F
lib/java/src/org/apache/thrift/transport/TNonblockingServerTransport.java,1,31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11416.645161,F
lib/java/src/org/apache/thrift/transport/TServerTransport.java,1,51,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,6939.529412,T
lib/java/test/org/apache/thrift/transport/TestTSaslTransports.java,1,413,11,2,2,1,6,5,3.0,1,1,0.5,59,45,0.5,353916,856.939467,T
lib/java/src/org/apache/thrift/meta_data/EnumMetaData.java,1,31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11416.645161,F
lib/java/src/org/apache/thrift/protocol/TJSONProtocol.java,1,936,2,1,0,1,1,1,1.0,0,0,0.0,1,1,0.0,353916,378.115385,T
lib/java/src/org/apache/thrift/TByteArrayOutputStream.java,1,45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,7864.800000,T
lib/javame/src/org/apache/thrift/protocol/TBase64Utils.java,1,128,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,2764.968750,F
lib/java/src/org/apache/thrift/transport/TFileTransport.java,1,628,632,2,2,1,630,628,315.0,628,628,314.0,59,45,314.0,353916,563.560510,F
lib/java/src/org/apache/thrift/async/AsyncMethodCallback.java,1,39,5,1,1,1,3,3,3.0,1,1,1.0,45,45,1.0,353916,9074.769231,F
lib/java/test/org/apache/thrift/protocol/TestTProtocolUtil.java,1,97,97,1,1,1,97,97,97.0,97,97,97.0,45,45,97.0,353916,3648.618557,T
lib/javame/src/org/apache/thrift/TFieldRequirementType.java,2,48,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,74369,1549.354167,F
lib/java/src/org/apache/thrift/TEnum.java,2,24,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,74369,3098.708333,F
lib/java/src/org/apache/thrift/protocol/TBase64Utils.java,2,128,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,74369,581.007813,F
lib/java/src/org/apache/thrift/transport/TSSLTransportFactory.java,2,332,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,74369,224.003012,T
lib/java/src/org/apache/thrift/ShortStack.java,2,82,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,74369,906.939024,F
lib/java/test/org/apache/thrift/transport/TestTFramedTransport.java,2,148,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,74369,502.493243,F
lib/java/src/org/apache/thrift/TApplicationException.java,2,124,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,74369,599.750000,F
